code,trade_date,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
03866,20260909,青岛银行,5.175,5.175,5.045,5.160,5.155,+0.005,+0.10,2590000,13291268,
03868,20260909,信义能源,0.780,0.790,0.780,0.790,0.785,+0.005,+0.64,3086322,2430870,
03869,20260909,弘和仁爱医疗,,,,3.400,3.400,+0.000,+0.00,,,
03877,20260909,中国船舶租赁,2.365,2.405,2.330,2.380,2.365,+0.015,+0.63,13876000,33034540,
03878,20260909,VICON HOLDINGS,0.186,0.186,0.181,0.186,0.186,+0.000,+0.00,252000,46860,
03880,20260909,泰德医药,20.000,20.020,19.800,19.950,20.000,-0.050,-0.25,95600,1907704,
03881,20260909,希迪智驾,20.460,21.160,20.160,20.720,20.360,+0.360,+1.77,1038302,21503912,
03882,20260909,天彩控股,0.365,0.470,0.330,0.400,0.400,+0.000,+0.00,570000,212590,
03883,20260909,中国奥园,0.039,0.040,0.037,0.037,0.039,-0.002,-5.13,3853000,145605,
03886,20260909,康健国际医疗,0.173,0.181,0.165,0.181,0.174,+0.007,+4.02,38000,6582,
03887,20260909,HASHKEY HLDGS,2.830,2.850,2.730,2.730,2.940,-0.210,-7.14,1101600,3086842,
03888,20260909,金山软件,24.600,24.720,23.780,24.040,24.740,-0.700,-2.83,14053605,337101070,
03889,20260909,大成玉米集团,0.071,0.071,0.060,0.065,0.071,-0.006,-8.45,5322000,343988,
03893,20260909,易纬集团,1.510,1.510,1.400,1.420,1.440,-0.020,-1.39,2136000,3089640,
03896,20260909,金山云,5.440,5.450,5.295,5.325,5.420,-0.095,-1.75,44920208,239891890,
03898,20260909,时代电气,30.560,30.820,30.160,30.680,30.540,+0.140,+0.46,2783800,85077141,
03899,20260909,中集安瑞科,7.830,8.050,7.800,8.025,7.845,+0.180,+2.29,5934998,47107089,
03900,20260909,绿城中国,6.010,6.015,5.775,5.830,6.010,-0.180,-3.00,12296000,71889699,
03903,20260909,瀚华控股,,,,0.168,0.168,+0.000,+0.00,,,
03908,20260909,中金公司,19.930,20.460,19.620,20.440,19.860,+0.580,+2.92,23788225,481041680,
03913,20260909,合景悠活,0.144,0.144,0.136,0.143,0.144,-0.001,-0.69,415500,56707,
03918,20260909,金界控股,3.240,3.240,3.185,3.195,3.200,-0.005,-0.16,4302112,13778478,
03919,20260909,金力集团,0.690,0.935,0.690,0.900,0.680,+0.220,+32.35,2720300,2226898,
03928,20260909,中国新零售供应链,27.700,27.980,26.560,27.220,27.680,-0.460,-1.66,250000,6832830,
03931,20260909,中创新航,17.250,17.450,16.880,17.320,17.180,+0.140,+0.81,3674700,62976884,
03933,20260909,联邦制药,8.475,8.485,8.330,8.465,8.460,+0.005,+0.06,3878000,32665370,
03938,20260909,LFG投资控股,3.095,3.095,3.055,3.055,3.095,-0.040,-1.29,26000,79820,
03939,20260909,万国黄金集团,15.250,15.520,14.890,15.450,15.220,+0.230,+1.51,19033376,289146130,
03952,20260909,来福谐波,58.000,59.800,56.100,56.100,58.000,-1.900,-3.28,52100,3008995,
03958,20260909,东方证券,5.800,5.865,5.755,5.840,5.800,+0.040,+0.69,5806400,33779828,
03963,20260909,融众金融,,,,0.122,0.122,+0.000,+0.00,,,
03968,20260909,招商银行,51.550,51.850,51.100,51.850,51.900,-0.050,-0.10,13911886,718869590,
03969,20260909,中国通号,3.150,3.185,3.130,3.135,3.150,-0.015,-0.48,1020189,3211064,
03978,20260909,卓越教育集团,2.630,2.650,2.620,2.620,2.645,-0.025,-0.95,324000,851500,
03983,20260909,中海石油化学,2.000,2.055,1.995,2.045,2.000,+0.045,+2.25,4016000,8179720,
03986,20260909,兆易创新,489.400,500.000,475.600,480.400,485.600,-5.200,-1.07,1534556,747562980,
03988,20260909,中国银行,5.870,5.975,5.835,5.915,5.875,+0.040,+0.68,125144800,739831960,
03989,20260909,首创环境,0.080,0.083,0.080,0.082,0.081,+0.001,+1.23,3598000,291736,
03990,20260909,美的置业,2.440,2.460,2.365,2.405,2.440,-0.035,-1.43,526800,1275149,
03991,20260909,长虹佳华,0.580,0.660,0.580,0.605,0.580,+0.025,+4.31,12728000,7070553,
03993,20260909,洛阳钼业,17.780,17.940,17.500,17.800,17.610,+0.190,+1.08,30290444,537392650,
03996,20260909,中国能源建设,1.040,1.060,1.035,1.055,1.040,+0.015,+1.44,14868000,15601380,
03997,20260909,电讯首科,1.150,1.200,1.075,1.150,1.180,-0.030,-2.54,720000,812210,
03998,20260909,波司登,4.480,4.505,4.275,4.310,4.480,-0.170,-3.79,38060000,165363460,
03999,20260909,大成食品,0.635,0.635,0.570,0.570,0.635,-0.065,-10.24,22000,13840,
04332,20260909,AMGEN-T,,,,,,,,,,
04333,20260909,思科－Ｔ,,,,,,,,,,
04335,20260909,英特尔－Ｔ,,,,,,,,,,
04336,20260909,应用材料－Ｔ,,,,,,,,,,
04337,20260909,星巴克－Ｔ,,,,,,,,,,
04338,20260909,微软－Ｔ,,,,,,,,,,
04621,20260909,CINDA 21USDPREF,,,,,,,,,,
06030,20260909,中信证券,25.960,25.960,25.400,25.820,25.700,+0.120,+0.47,11796914,303526320,
06031,20260909,三一重工,19.800,20.260,19.780,20.260,19.850,+0.410,+2.07,2558600,51444550,
06033,20260909,电讯数码控股,,,,0.490,0.490,+0.000,+0.00,,,
06036,20260909,光丽科技,1.145,1.180,1.130,1.175,1.180,-0.005,-0.42,455000,525950,
06038,20260909,信越控股,0.375,0.375,0.375,0.375,0.375,+0.000,+0.00,140000,52300,
06049,20260909,保利物业,28.400,28.400,27.920,28.000,28.280,-0.280,-0.99,261000,7317692,
06051,20260909,有赞,1.235,1.250,1.165,1.165,1.245,-0.080,-6.43,3501000,4156508,
06055,20260909,中烟香港,23.500,23.880,23.180,23.560,23.530,+0.030,+0.13,1748000,40949740,
06058,20260909,兴证国际,0.595,0.620,0.570,0.590,0.570,+0.020,+3.51,274000,163580,
06060,20260909,众安在线,11.130,11.130,10.600,10.700,11.140,-0.440,-3.95,12741609,136996840,
06063,20260909,智中国际,1.270,1.380,1.000,1.355,1.270,+0.085,+6.69,29456000,36081360,
06066,20260909,中信建投证券,11.800,11.990,11.650,11.860,11.770,+0.090,+0.76,3019000,35803093,
06067,20260909,星源材质,7.210,7.625,7.170,7.470,7.200,+0.270,+3.75,2955000,22090564,
06068,20260909,光正教育,0.060,0.060,0.055,0.059,0.059,+0.000,+0.00,30000,1718,
06069,20260909,盛业,6.255,6.390,6.150,6.210,6.280,-0.070,-1.11,2853500,17729165,
06078,20260909,海吉亚医疗,10.500,10.500,10.250,10.280,10.440,-0.160,-1.53,1681691,17334955,
06080,20260909,荣智控股,0.117,0.120,0.116,0.120,0.119,+0.001,+0.84,54000,6348,
06082,20260909,壁仞科技,38.760,39.500,37.660,38.220,38.200,+0.020,+0.05,8541800,328965030,
06083,20260909,环宇物流(亚洲),0.825,0.860,0.810,0.850,0.845,+0.005,+0.59,472000,389940,
06086,20260909,方舟健客,0.750,0.760,0.710,0.730,0.750,-0.020,-2.67,275500,204458,
06088,20260909,鸿腾精密,5.350,5.670,5.350,5.655,5.270,+0.385,+7.31,38533000,214695160,
06090,20260909,不同集团,44.000,44.340,42.440,42.480,43.960,-1.480,-3.37,276000,11951728,
06093,20260909,和泓服务,0.720,0.720,0.720,0.720,0.670,+0.050,+7.46,30000,21600,
06098,20260909,碧桂园服务,5.600,5.600,5.465,5.535,5.575,-0.040,-0.72,2592375,14317691,
06099,20260909,招商证券,15.000,15.210,14.920,15.030,14.950,+0.080,+0.54,2383000,35824179,
06100,20260909,同道猎聘,2.440,2.535,2.420,2.420,2.450,-0.030,-1.22,55400,134584,
06106,20260909,仙工智能,69.000,80.350,69.000,70.750,68.500,+2.250,+3.28,936550,70067085,
06108,20260909,新锐医药,0.233,0.233,0.218,0.218,0.244,-0.026,-10.66,128000,28080,
06110,20260909,滔搏,1.110,1.110,1.085,1.095,1.105,-0.010,-0.90,15058000,16473125,
06113,20260909,比特策略,1.310,1.345,1.310,1.345,1.375,-0.030,-2.18,6000,8010,
06117,20260909,日照港裕廊,,,,0.570,0.570,+0.000,+0.00,,,
06118,20260909,奥星生命科技,0.690,0.700,0.690,0.700,0.725,-0.025,-3.45,9000,6305,
06119,20260909,天源集团,,,,0.440,0.440,+0.000,+0.00,,,
06123,20260909,圆通国际快递,1.150,1.150,1.150,1.150,1.150,+0.000,+0.00,14000,16100,
06127,20260909,昭衍新药,22.760,22.800,22.080,22.640,22.480,+0.160,+0.71,3016800,67917426,
06128,20260909,烯石电车新材料,0.055,0.055,0.053,0.053,0.055,-0.002,-3.64,2000800,107699,
06132,20260909,华健未来-B,43.000,44.500,42.420,42.680,43.100,-0.420,-0.97,40700,1758156,
06133,20260909,维太创科,,,,0.270,0.270,+0.000,+0.00,,,
06136,20260909,康达环保,0.760,0.795,0.750,0.765,0.785,-0.020,-2.55,442000,341465,
06138,20260909,哈尔滨银行,0.320,0.325,0.320,0.320,0.320,+0.000,+0.00,778000,248980,
06158,20260909,正荣地产,0.029,0.029,0.026,0.027,0.029,-0.002,-6.90,10481000,285870,
06160,20260909,百济神州,211.600,211.600,206.000,208.600,212.800,-4.200,-1.97,3517423,730319630,
06162,20260909,天瑞汽车内饰,0.080,0.080,0.072,0.073,0.074,-0.001,-1.35,8432000,635616,
06163,20260909,彭顺国际,,,,0.695,0.695,+0.000,+0.00,,,
06166,20260909,剑桥科技,129.500,129.500,114.700,118.700,120.900,-2.200,-1.82,11937670,1448210600,
06168,20260909,周六福,13.430,13.500,13.210,13.290,13.430,-0.140,-1.04,175600,2340214,
06169,20260909,宇华教育,0.355,0.360,0.355,0.360,0.360,+0.000,+0.00,1244000,442970,
06178,20260909,光大证券,7.470,7.470,7.355,7.450,7.410,+0.040,+0.54,1183800,8762468,
06181,20260909,老铺黄金,395.000,402.800,382.400,401.000,393.600,+7.400,+1.88,1196617,471201750,
06182,20260909,乙德投资控股,0.625,0.690,0.605,0.660,0.600,+0.060,+10.00,3200000,2118040,
06185,20260909,康希诺生物,29.100,29.100,28.160,28.660,29.480,-0.820,-2.78,3675227,105062391,
06186,20260909,中国飞鹤,2.735,2.755,2.575,2.575,2.725,-0.150,-5.50,73130457,191148980,
06188,20260909,迪信通,0.385,0.385,0.385,0.385,0.390,-0.005,-1.28,4000,1540,
06189,20260909,爱得威建设集团,,,,0.072,0.072,+0.000,+0.00,,,
06190,20260909,九江银行,,,,2.750,2.750,+0.000,+0.00,,,
06193,20260909,泰林科建,,,,0.380,0.380,+0.000,+0.00,,,
06196,20260909,郑州银行,0.915,0.920,0.910,0.915,0.910,+0.005,+0.55,3366000,3073260,
06198,20260909,青岛港,7.535,7.760,7.475,7.745,7.530,+0.215,+2.86,8595000,66103675,
06199,20260909,贵州银行,0.920,0.920,0.920,0.920,0.920,+0.000,+0.00,35000,32200,
06228,20260909,自由黄金-DRS,38.500,39.060,37.320,38.720,38.500,+0.220,+0.57,374900,14369616,
06288,20260909,迅销,35.100,35.100,34.120,34.200,36.200,-2.000,-5.52,18300,632190,
06600,20260909,卧安机器人,45.480,47.720,45.460,46.760,45.480,+1.280,+2.81,391903,18363904,
06601,20260909,朝云集团,2.180,2.190,2.150,2.185,2.180,+0.005,+0.23,555500,1207985,
06603,20260909,IFBH,4.485,4.485,3.900,3.900,4.345,-0.445,-10.24,809400,3254277,
06608,20260909,百融智能-W,5.085,5.185,4.875,4.890,5.085,-0.195,-3.83,909000,4508075,
06609,20260909,心玮医疗-B,49.780,51.000,48.460,50.550,48.360,+2.190,+4.53,38200,1906648,
06610,20260909,飞天云动,0.935,0.950,0.925,0.950,0.955,-0.005,-0.52,212000,198980,
06611,20260909,三巽集团,,,,0.046,0.046,+0.000,+0.00,,,
06613,20260909,蓝思科技,23.380,23.700,23.040,23.480,23.200,+0.280,+1.21,6318816,147560940,
06616,20260909,环球新材国际,10.450,11.180,9.960,10.150,10.450,-0.300,-2.87,6984000,74055870,
06618,20260909,京东健康,35.960,36.140,34.440,35.260,36.600,-1.340,-3.66,20231176,706585650,
06622,20260909,兆科眼科-B,2.510,2.530,2.485,2.485,2.520,-0.035,-1.39,153500,384888,
06623,20260909,陆控,,,,10.900,10.900,+0.000,+0.00,,,
06626,20260909,越秀服务,1.840,1.840,1.815,1.825,1.840,-0.015,-0.82,107500,195603,
06628,20260909,创胜集团医药-B,0.980,1.005,0.975,0.980,0.980,+0.000,+0.00,696500,686535,
06633,20260909,青瓷游戏,,,,3.150,3.150,+0.000,+0.00,,,
06636,20260909,极视角,75.100,78.800,71.100,73.000,76.100,-3.100,-4.07,285450,21660378,
06639,20260909,瑞尔集团,,,,1.830,1.830,+0.000,+0.00,,,
06651,20260909,五一视界,62.900,63.250,60.200,61.550,62.200,-0.650,-1.05,962200,59306800,
06655,20260909,华新建材,17.030,17.140,16.760,17.040,17.020,+0.020,+0.12,2296200,38877841,
06656,20260909,思格新能,320.000,339.600,320.000,331.200,313.200,+18.000,+5.75,427144,142211250,
06657,20260909,百望股份,13.000,13.840,12.150,13.480,13.000,+0.480,+3.69,113600,1479418,
06658,20260909,溜溜梅,147.300,152.900,122.300,140.700,147.300,-6.600,-4.48,1197100,155837860,
06660,20260909,艾美疫苗,1.745,1.835,1.745,1.745,1.745,+0.000,+0.00,145200,254572,
06661,20260909,湖州燃气,,,,4.945,4.945,+0.000,+0.00,,,
06663,20260909,国际永胜集团,0.270,0.270,0.260,0.260,0.260,+0.000,+0.00,240000,63100,
06666,20260909,恒大物业,1.155,1.220,1.120,1.215,1.160,+0.055,+4.74,37553000,44400105,
06667,20260909,美因基因,7.070,7.290,7.050,7.175,7.055,+0.120,+1.70,138800,1002481,
06668,20260909,星盛商业,1.380,1.390,1.380,1.380,1.380,+0.000,+0.00,289000,399050,
06669,20260909,先瑞达医疗-B,6.020,6.300,5.670,5.775,6.010,-0.235,-3.91,498000,2951930,
06675,20260909,琻捷电子科技,29.800,31.960,26.800,28.060,29.300,-1.240,-4.23,596400,17090608,
06676,20260909,找钢网-W,0.730,0.730,0.705,0.705,0.705,+0.000,+0.00,140500,100680,
06677,20260909,远洋服务,0.295,0.315,0.295,0.315,0.305,+0.010,+3.28,64500,20168,
06680,20260909,金力永磁,16.560,16.850,16.400,16.770,16.460,+0.310,+1.88,1872850,31311228,
06681,20260909,脑动极光-B,1.425,1.425,1.270,1.270,1.415,-0.145,-10.25,19246000,25302325,
06682,20260909,范式智能,30.100,30.100,28.060,28.440,29.560,-1.120,-3.79,6877600,196927660,
06683,20260909,巨星传奇,3.830,3.860,3.740,3.760,3.830,-0.070,-1.83,3088000,11646313,
06686,20260909,诺亚控股,13.600,13.700,13.600,13.700,13.600,+0.100,+0.74,22000,300660,
06687,20260909,聚水潭,13.170,13.170,12.730,12.760,13.170,-0.410,-3.11,416800,5354378,
06688,20260909,蚂蚁集团,,,,,,,,,,
06690,20260909,海尔智家,21.400,21.400,20.900,21.060,21.220,-0.160,-0.75,7576092,159711220,
06693,20260909,赤峰黄金,40.220,40.700,38.960,39.720,40.620,-0.900,-2.22,6174181,244944020,
06696,20260909,多想云,,,,2.940,2.940,+0.000,+0.00,,,
06698,20260909,星空华文,0.820,0.850,0.810,0.830,0.830,+0.000,+0.00,77000,63577,
06699,20260909,时代天使,94.800,97.200,93.700,96.150,94.800,+1.350,+1.42,593311,57103572,
06715,20260909,鲟龙科技,72.850,76.000,72.250,76.000,72.500,+3.500,+4.83,362800,27082138,
06745,20260909,滨化股份,3.215,3.215,3.120,3.130,3.180,-0.050,-1.57,2488000,7837720,
06805,20260909,金茂源环保,2.820,3.035,2.820,3.035,3.000,+0.035,+1.17,150000,447090,
06806,20260909,申万宏源,2.530,2.555,2.510,2.550,2.520,+0.030,+1.19,5855200,14839642,
06808,20260909,高鑫零售,1.045,1.070,1.025,1.070,1.050,+0.020,+1.90,4789710,5034208,
06809,20260909,澜起科技,283.000,287.400,270.000,271.400,276.000,-4.600,-1.67,2316437,641849610,
06810,20260909,商米科技-W,51.000,54.900,49.000,54.400,51.000,+3.400,+6.67,1173400,60898599,
06811,20260909,太兴集团,1.500,1.515,1.475,1.515,1.510,+0.005,+0.33,1793000,2676230,
06812,20260909,永顺控股香港,,,,0.250,0.250,+0.000,+0.00,,,
06816,20260909,瑞港建设,,,,0.203,0.202,+0.001,+0.50,,,
06818,20260909,中国光大银行,2.845,2.845,2.785,2.810,2.845,-0.035,-1.23,27312000,76527010,
06820,20260909,友谊时光,0.355,0.360,0.350,0.360,0.355,+0.005,+1.41,58000,20660,
06821,20260909,凯莱英,136.300,145.800,136.300,140.400,140.300,+0.100,+0.07,751585,106238800,
06822,20260909,科劲国际,,,,0.385,0.390,-0.005,-1.28,,,
06823,20260909,香港电讯-SS,12.400,12.430,12.330,12.390,12.400,-0.010,-0.08,5936315,73478820,
06826,20260909,昊海生物科技,16.830,16.840,16.530,16.770,16.810,-0.040,-0.24,31500,524550,
06828,20260909,北京燃气蓝天,0.036,0.037,0.035,0.037,0.037,+0.000,+0.00,912000,32832,
06829,20260909,龙升集团控股,2.535,2.600,2.300,2.555,2.530,+0.025,+0.99,616000,1498135,
06830,20260909,华众车载,0.194,0.196,0.194,0.196,0.200,-0.004,-2.00,20000,3900,
06831,20260909,绿茶集团,5.210,5.210,5.000,5.135,5.230,-0.095,-1.82,2548000,12976974,
06833,20260909,兴科蓉医药,0.152,0.152,0.140,0.145,0.162,-0.017,-10.49,1060000,152384,
06838,20260909,盈利时,0.242,0.242,0.226,0.230,0.250,-0.020,-8.00,242000,55912,
06839,20260909,云南水务,,,,0.085,0.085,+0.000,+0.00,,,
06855,20260909,亚盛医药,34.220,34.900,33.640,34.180,34.200,-0.020,-0.06,1708493,58443726,
06858,20260909,本间高尔夫,2.830,2.950,2.800,2.870,2.790,+0.080,+2.87,15000,42130,
06860,20260909,指尖悦动,0.112,0.115,0.112,0.115,0.114,+0.001,+0.88,6000,675,
06862,20260909,海底捞,10.880,10.880,10.000,10.340,11.380,-1.040,-9.14,358845670,3781202100,
06865,20260909,福莱特玻璃,6.505,6.530,6.385,6.435,6.550,-0.115,-1.76,1470000,9451215,
06866,20260909,佐力科创,,,,0.285,0.285,+0.000,+0.00,,,
06868,20260909,天福,2.630,2.640,2.590,2.610,2.615,-0.005,-0.19,4000,10495,
06869,20260909,长飞光纤光缆,180.500,196.300,180.000,183.600,171.200,+12.400,+7.24,35514447,6694450000,
06871,20260909,翼菲科技,25.600,26.600,24.560,26.060,25.600,+0.460,+1.80,415600,10667644,
06872,20260909,丹诺医药-B,167.000,167.800,148.100,149.800,167.000,-17.200,-10.30,125800,19628750,
06877,20260909,TE HEALTHCARE,,,,0.099,0.099,+0.000,+0.00,,,
06878,20260909,鼎丰集团汽车,,,,0.037,0.037,+0.000,+0.00,,,
06880,20260909,MOMENTA-W,183.900,193.500,183.700,192.000,183.700,+8.300,+4.52,97521,18460886,
06881,20260909,中国银河,7.700,7.755,7.610,7.735,7.650,+0.085,+1.11,11466500,88205359,
06882,20260909,东瀛游,,,,0.485,0.485,+0.000,+0.00,6000,2910,
06883,20260909,颖通控股,,,,2.030,2.030,+0.000,+0.00,,,
06885,20260909,金马能源,0.630,0.630,0.580,0.605,0.620,-0.015,-2.42,56000,33850,
06886,20260909,华泰证券,17.480,17.710,17.370,17.680,17.480,+0.200,+1.14,8734200,153650980,
06887,20260909,东阳光药,37.000,37.280,36.420,37.000,36.740,+0.260,+0.71,191000,7021228,
06888,20260909,英达公路再生科技,,,,0.085,0.087,-0.002,-2.30,,,
06889,20260909,DYNAM JAPAN,3.100,3.100,3.015,3.020,3.035,-0.015,-0.49,43800,133824,
06890,20260909,康利国际控股,0.725,0.790,0.725,0.790,0.700,+0.090,+12.86,12000,8830,
06893,20260909,衍生集团,0.250,0.250,0.245,0.247,0.240,+0.007,+2.92,212000,52660,
06896,20260909,金嗓子,2.210,2.250,2.110,2.140,2.200,-0.060,-2.73,1079000,2326420,
06898,20260909,中国铝罐,,,,0.635,0.635,+0.000,+0.00,,,
06899,20260909,联众,,,,0.230,0.230,+0.000,+0.00,,,
06908,20260909,宏光半导体,0.300,0.300,0.280,0.290,0.300,-0.010,-3.33,1740000,503675,
06909,20260909,百得利控股,,,,0.218,0.218,+0.000,+0.00,,,
06911,20260909,澜沧古茶,2.500,2.500,2.500,2.500,2.500,+0.000,+0.00,2600,6500,
06913,20260909,华南职业教育,0.107,0.113,0.100,0.111,0.104,+0.007,+6.73,670000,72150,
06915,20260909,江西生物,16.240,17.120,16.240,16.500,16.240,+0.260,+1.60,612000,10230475,
06918,20260909,九泰数智,0.140,0.150,0.135,0.138,0.148,-0.010,-6.76,1314000,184794,
06919,20260909,人瑞人才,3.570,3.600,3.500,3.510,3.575,-0.065,-1.82,84300,298889,
06922,20260909,康沣生物-B,2.660,2.850,2.660,2.790,2.660,+0.130,+4.89,78600,215713,
06928,20260909,万马控股,,,,0.178,0.178,+0.000,+0.00,,,
06929,20260909,业聚医疗,3.850,3.850,3.820,3.830,3.850,-0.020,-0.52,100500,386410,
06933,20260909,新娱科控股,1.200,1.215,1.160,1.160,1.195,-0.035,-2.93,462000,546820,
06936,20260909,顺丰控股,30.800,31.000,30.620,30.780,30.980,-0.200,-0.65,1729400,53179028,
06938,20260909,瑞博生物-B,58.100,59.550,57.500,57.700,58.100,-0.400,-0.69,346000,20088110,
06939,20260909,美佳音控股,1.130,1.200,1.130,1.200,1.155,+0.045,+3.90,162000,186620,
06951,20260909,三环集团,122.200,126.200,116.000,116.400,117.600,-1.200,-1.02,1360200,164817130,
06955,20260909,博安生物,3.110,3.110,2.780,2.815,3.095,-0.280,-9.05,4972200,14561303,
06958,20260909,正荣服务,0.089,0.089,0.089,0.095,0.096,-0.001,-1.04,1000,89,
06959,20260909,长久股份,3.150,3.150,3.145,3.145,3.145,+0.000,+0.00,7300,22962,
06960,20260909,双登股份,6.590,6.590,6.300,6.300,6.400,-0.100,-1.56,119000,757488,
06963,20260909,阳光保险,3.935,3.935,3.765,3.800,3.865,-0.065,-1.68,10139750,38625542,
06966,20260909,中国万桐园,,,,0.595,0.595,+0.000,+0.00,,,
06968,20260909,港龙中国地产,,,,0.099,0.099,+0.000,+0.00,8000,750,
06969,20260909,思摩尔国际,9.760,9.760,9.500,9.650,9.760,-0.110,-1.13,8204685,78695480,
06978,20260909,永泰生物-B,,,,0.390,0.395,-0.005,-1.27,1000,370,
06979,20260909,珍酒李渡,7.755,7.845,7.620,7.765,7.800,-0.035,-0.45,2952400,22973174,
06980,20260909,八马茶业,34.500,35.680,33.560,34.900,33.860,+1.040,+3.07,128000,4460588,
06988,20260909,乐享集团,0.085,0.085,0.065,0.070,0.082,-0.012,-14.63,18416000,1299245,
06989,20260909,卓越商企服务,0.530,0.565,0.530,0.565,0.570,-0.005,-0.88,123000,67680,
06990,20260909,科伦博泰生物,488.000,494.000,478.400,481.000,488.000,-7.000,-1.43,485320,235061250,
06993,20260909,蓝月亮集团,3.725,3.975,3.725,3.880,3.825,+0.055,+1.44,3405260,13213135,
06996,20260909,德琪医药-B,3.555,3.555,3.420,3.450,3.500,-0.050,-1.43,510000,1763503,
06998,20260909,亿腾嘉和,1.685,1.770,1.660,1.770,1.695,+0.075,+4.42,683000,1167155,
06999,20260909,领地控股,,,,0.117,0.117,+0.000,+0.00,,,
07489,20260909,岚图汽车,2.485,2.485,2.400,2.400,2.485,-0.085,-3.42,2284139,5558598,
07618,20260909,京东工业,13.150,13.270,12.960,13.200,13.100,+0.100,+0.76,1839257,24141836,
07630,20260909,英派药业-B,13.570,14.540,12.250,12.540,13.580,-1.040,-7.66,1824400,23751186,
07656,20260909,瑞为技术,16.390,16.680,15.550,16.190,16.200,-0.010,-0.06,269000,4294768,
07666,20260909,剂泰科技-P,17.670,20.540,17.330,18.370,17.570,+0.800,+4.55,21868722,408417800,
07687,20260909,易控智驾,65.050,68.450,64.800,68.450,68.650,-0.200,-0.29,56700,3787045,
07688,20260909,拓璞数控,18.510,20.800,18.250,20.560,18.550,+2.010,+10.84,2802500,55475778,
09600,20260909,新纽科技,0.140,0.143,0.140,0.143,0.140,+0.003,+2.14,49600,7090,
09606,20260909,映恩生物-B,186.600,189.000,179.000,183.900,186.600,-2.700,-1.45,985800,181687300,
09608,20260909,宋都服务,0.049,0.049,0.049,0.049,0.051,-0.002,-3.92,20000,980,
09609,20260909,海伟股份,,,,7.610,7.610,+0.000,+0.00,,,
09611,20260909,龙旗科技,22.100,22.340,21.600,21.780,21.920,-0.140,-0.64,88200,1925506,
09615,20260909,梅卡曼德机器人,82.300,85.700,82.000,82.250,80.350,+1.900,+2.36,472380,39820229,
09616,20260909,东软睿新集团,1.845,1.845,1.780,1.815,1.810,+0.005,+0.28,97600,175136,
09618,20260909,京东集团-SW,108.500,108.500,105.700,106.300,108.600,-2.300,-2.12,7883560,837605860,
09626,20260909,哔哩哔哩-W,127.400,127.900,123.600,125.000,124.000,+1.000,+0.81,5526480,692248260,
09630,20260909,芯碁微装,351.000,373.000,347.200,355.200,341.400,+13.800,+4.04,428180,154663300,
09633,20260909,农夫山泉,41.000,41.280,40.420,40.580,41.100,-0.520,-1.27,6849672,278821840,
09636,20260909,九方智投控股,29.000,29.880,28.700,29.800,29.140,+0.660,+2.26,763900,22383327,
09637,20260909,礼邦医药-B,28.980,28.980,24.060,25.740,27.980,-2.240,-8.01,1582700,40988146,
09638,20260909,法拉帝,,,,36.000,36.000,+0.000,+0.00,,,
09639,20260909,荣利营造,,,,0.940,0.940,+0.000,+0.00,,,
09658,20260909,特海国际,9.660,9.695,9.360,9.445,9.720,-0.275,-2.83,222200,2103675,
09660,20260909,地平线机器人-W,4.445,4.480,4.310,4.370,4.420,-0.050,-1.13,101229808,443015390,
09663,20260909,国鸿氢能,,,,2.370,2.385,-0.015,-0.63,,,
09668,20260909,渤海银行,0.855,0.885,0.855,0.870,0.855,+0.015,+1.75,1528000,1332838,
09669,20260909,北森控股,3.100,3.100,3.035,3.085,3.100,-0.015,-0.48,373600,1149331,
09676,20260909,十月稻田,4.460,4.605,4.425,4.570,4.480,+0.090,+2.01,480900,2181504,
09677,20260909,威海银行,,,,3.015,3.015,+0.000,+0.00,,,
09678,20260909,云知声,92.000,93.850,85.600,87.250,91.700,-4.450,-4.85,4430652,393923310,
09680,20260909,如祺出行,,,,7.780,7.800,-0.020,-0.26,,,
09686,20260909,熙康云医院,0.920,1.000,0.920,0.995,0.980,+0.015,+1.53,12000,11905,
09688,20260909,再鼎医药,20.240,20.380,19.870,20.000,20.000,+0.000,+0.00,4651400,93520955,
09689,20260909,金泰丰国际控股,,,,0.470,0.470,+0.000,+0.00,,,
09690,20260909,途虎-W,12.810,12.810,12.420,12.500,12.750,-0.250,-1.96,1136500,14230770,
09696,20260909,天齐锂业,34.660,35.100,34.260,34.920,34.760,+0.160,+0.46,2004976,69625183,
09698,20260909,万国数据-SW,31.280,32.060,31.080,31.180,30.440,+0.740,+2.43,3780267,118434372,
09699,20260909,顺丰同城,8.750,8.795,8.425,8.580,8.750,-0.170,-1.94,2523200,21570857,
09857,20260909,柠萌影视,,,,2.795,2.850,-0.055,-1.93,,,
09858,20260909,优然牧业,4.320,4.475,4.235,4.435,4.365,+0.070,+1.60,22107000,97538370,
09860,20260909,艾迪康控股,3.995,4.080,3.900,3.900,3.990,-0.090,-2.26,41000,163850,
09863,20260909,零跑汽车,35.380,35.480,34.800,35.400,35.380,+0.020,+0.06,5258094,185094020,
09866,20260909,蔚来-SW,29.100,29.760,29.020,29.720,28.880,+0.840,+2.91,6718021,197674210,
09868,20260909,小鹏集团-W,42.600,42.760,42.040,42.300,42.380,-0.080,-0.19,6071810,257047660,
09869,20260909,海伦司,1.350,1.375,1.260,1.350,1.370,-0.020,-1.46,365500,483423,
