"股票代码","信号日期","市场","买点类型","信号总分","买入价","观察期内最高价","观察期内最大涨幅","是否命中目标","入场日期","止损阈值","手续费bps","滑点bps","ATR周期","初始止损ATR倍数","移动止损模式","跟踪ATR倍数","回撤止损比例","保本触发R","锁盈触发R","锁盈保留R","分批止盈触发R","分批止盈比例","time_stop_bars","出场价格","出场日期","出场原因","持有K线数","入场成交价","出场成交价","单笔收益率","是否触发分批止盈","R倍数","初始风险比例","初始止损价","最大有利波动","最大不利波动"
"	001208","2023-09-21","CN","左侧","70.0","8.89","9.2","0.0349","否","2023-09-22","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","9.13","2023-10-13","时间止损","10","8.8971","9.1227","0.025355","False","0.539933","0.05","8.4455","0.034871","-0.001125"
"	001208","2023-12-15","CN","右侧","85.0","9.52","9.58","0.0063","否","2023-12-18","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","9.044","2023-12-19","止损","2","9.5276","9.0368","-0.051519","False","-1.0","0.05","9.044","0.006303","-0.070378"
"	001208","2024-05-13","CN","右侧","90.0","7.94","8.7","0.0957","否","2024-05-14","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.15","2024-05-27","时间止损","10","7.9464","8.1435","0.024807","False","0.528967","0.05","7.543","0.027708","-0.026448"
"	001208","2024-09-05","CN","左侧","90.0","8.23","10.35","0.2576","是","2024-09-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.8185","2024-09-18","止损","7","8.2366","7.8122","-0.051519","False","-1.0","0.05","7.8185","0.00243","-0.058323"
"	001208","2025-06-09","CN","右侧","75.0","10.72","11.15","0.0401","否","2025-06-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","10.184","2025-06-17","止损","6","10.7286","10.1759","-0.051519","False","-1.0","0.05","10.184","0.025187","-0.053172"
"	001208","2025-10-20","CN","左侧","70.0","12.41","12.99","0.0467","否","2025-10-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.36","2025-11-03","时间止损","10","12.4199","12.3501","-0.005621","False","-0.08058","0.05","11.7895","0.046737","-0.044319"
"	001208","2025-12-08","CN","右侧","100.0","12.79","26.63","1.0821","是","2025-12-09","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","19.964","2025-12-17","止损","7","12.8002","19.948","0.558412","False","11.218139","0.05","12.1505","0.696638","-0.006255"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001209","2023-06-01","CN","左侧","70.0","15.8","17.81","0.1272","是","2023-06-02","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","15.28","2023-06-15","时间止损","10","15.8126","15.2678","-0.034457","False","-0.658228","0.05","15.01","0.042405","-0.03481"
"	001209","2023-07-18","CN","左侧","70.0","17.2","18.86","0.0965","否","2023-07-19","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.3512","2023-07-20","止损","2","17.2138","17.3373","0.007178","False","0.175814","0.05","16.34","0.096512","-0.024419"
"	001209","2023-08-16","CN","左侧","70.0","16.94","18.55","0.095","否","2023-08-17","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.066","2023-09-13","止损","20","16.9536","17.0523","0.005827","False","0.14876","0.05","16.093","0.095041","-0.048996"
"	001209","2023-09-14","CN","左侧","75.0","17.05","17.85","0.0469","否","2023-09-15","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.74","2023-09-28","时间止损","10","17.0636","17.7258","0.038806","False","0.809384","0.05","16.1975","0.046921","-0.019941"
"	001209","2023-11-03","CN","左侧","75.0","17.01","18.27","0.0741","否","2023-11-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.53","2023-11-17","时间止损","10","17.0236","17.516","0.028923","False","0.611405","0.05","16.1595","0.035273","-0.007055"
"	001209","2023-12-11","CN","右侧","85.0","17.57","20.0","0.1383","是","2023-12-12","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.57","2023-12-12","止损","1","17.5841","17.5559","-0.001599","False","0.0","0.05","16.6915","0.081389","0.0"
"	001209","2024-04-10","CN","右侧","75.0","15.49","15.88","0.0252","否","2024-04-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","14.7155","2024-04-15","止损","3","15.5024","14.7037","-0.051519","False","-1.0","0.05","14.7155","0.025178","-0.083925"
"	001209","2024-08-23","CN","右侧","85.0","12.9","14.93","0.1574","是","2024-08-26","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","13.7356","2024-09-12","止损","14","12.9103","13.7246","0.063073","False","1.295504","0.05","12.255","0.157364","-0.006977"
"	001209","2024-09-30","CN","右侧","75.0","15.4","15.45","0.0032","否","2024-10-08","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","14.63","2024-10-08","止损","1","15.4123","14.6183","-0.051519","False","-1.0","0.05","14.63","0.003247","-0.101299"
"	001209","2025-03-27","CN","左侧","70.0","16.8","19.38","0.1536","是","2025-03-28","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","15.96","2025-03-31","止损","2","16.8134","15.9472","-0.051519","False","-1.0","0.05","15.96","0.0","-0.058929"
"	001209","2025-06-27","CN","左侧","70.0","17.53","18.24","0.0405","否","2025-06-30","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.73","2025-07-11","时间止损","10","17.544","17.7158","0.009792","False","0.22818","0.05","16.6535","0.037079","-0.014261"
"	001209","2025-07-31","CN","右侧","75.0","17.99","20.68","0.1495","是","2025-08-01","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","18.06","2025-08-14","时间止损","10","18.0044","18.0456","0.002286","False","0.077821","0.05","17.0905","0.045581","-0.01612"
"	001209","2025-09-10","CN","左侧","70.0","18.53","22.22","0.1991","是","2025-09-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.8848","2025-09-23","止损","9","18.5448","17.8705","-0.036362","False","-0.696384","0.05","17.6035","0.04911","-0.055586"
"	001209","2025-10-24","CN","左侧","70.0","19.13","30.85","0.6127","是","2025-10-27","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","20.0376","2025-11-05","止损","8","19.1453","20.0216","0.045769","False","0.948876","0.05","18.1735","0.138526","-0.015682"
"	001209","2025-12-31","CN","右侧","75.0","20.98","24.86","0.1849","是","2026-01-05","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","21.666","2026-01-14","止损","8","20.9968","21.6487","0.031047","False","0.653956","0.05","19.931","0.122498","-0.029075"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001212","2023-04-14","CN","左侧","70.0","31.75","32.88","0.0356","否","2023-04-17","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","30.2496","2023-04-19","止损","3","31.7754","30.2254","-0.04878","False","-0.945134","0.05","30.1625","0.035591","-0.049449"
"	001212","2023-06-13","CN","左侧","70.0","25.96","26.78","0.0316","否","2023-06-14","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","24.662","2023-06-20","止损","5","25.9808","24.6423","-0.051519","False","-1.0","0.05","24.662","0.006549","-0.075116"
"	001212","2024-04-02","CN","左侧","70.0","30.86","34.37","0.1137","是","2024-04-03","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","30.86","2024-04-03","止损","1","30.8847","30.8353","-0.001599","False","0.0","0.05","29.317","0.075826","0.0"
"	001212","2024-07-19","CN","右侧","85.0","20.33","27.39","0.3473","是","2024-07-22","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","20.9399","2024-07-23","止损","2","20.3463","20.9231","0.028353","False","0.6","0.05","19.3135","0.113625","-0.027545"
"	001212","2024-12-02","CN","左侧","90.0","23.2","27.28","0.1759","是","2024-12-03","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","23.2","2024-12-17","止损","11","23.2186","23.1814","-0.001599","False","0.0","0.05","22.04","0.076293","-0.01681"
"	001212","2024-12-31","CN","左侧","90.0","23.38","23.51","0.0056","否","2025-01-02","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","22.211","2025-01-03","止损","2","23.3987","22.1932","-0.051519","False","-1.0","0.05","22.211","0.00556","-0.108212"
"	001212","2025-08-04","CN","左侧","70.0","41.43","64.9","0.5665","是","2025-08-05","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","41.43","2025-08-11","止损","5","41.4631","41.3969","-0.001599","False","0.0","0.05","39.3585","0.073618","-0.040309"
"	001212","2026-01-30","CN","左侧","70.0","50.77","57.23","0.1272","是","2026-02-02","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","50.77","2026-02-11","止损","8","50.8106","50.7294","-0.001599","False","0.0","0.05","48.2315","0.079181","-0.047075"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001221","2025-10-24","CN","左侧","70.0","60.98","67.25","0.1028","是","2025-10-27","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","61.87","2025-10-29","止损","3","61.0288","61.8205","0.012973","False","0.291899","0.05","57.931","0.102821","-0.006068"
"	001221","2026-03-09","CN","左侧","70.0","64.94","70.34","0.0832","否","2026-03-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","64.94","2026-03-17","止损","6","64.992","64.888","-0.001599","False","0.0","0.05","61.693","0.062211","-0.019711"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001230","2023-07-13","CN","右侧","90.0","25.02","25.88","0.0344","否","2023-07-14","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","25.14","2023-07-27","时间止损","10","25.04","25.1199","0.00319","False","0.095923","0.05","23.769","0.034373","-0.015588"
"	001230","2023-08-18","CN","右侧","85.0","25.28","27.38","0.0831","否","2023-08-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","25.28","2023-08-23","止损","3","25.3002","25.2598","-0.001599","False","0.0","0.05","24.016","0.08307","-0.029668"
"	001230","2023-11-30","CN","右侧","90.0","24.27","25.25","0.0404","否","2023-12-01","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","23.77","2023-12-14","时间止损","10","24.2894","23.751","-0.022167","False","-0.412031","0.05","23.0565","0.040379","-0.041615"
"	001230","2024-01-05","CN","左侧","70.0","23.8","24.33","0.0223","否","2024-01-08","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","22.61","2024-01-18","止损","9","23.819","22.5919","-0.051519","False","-1.0","0.05","22.61","0.022269","-0.071008"
"	001230","2024-03-08","CN","左侧","70.0","17.8","19.8","0.1124","是","2024-03-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","19.17","2024-04-09","时间出场","20","17.8142","19.1547","0.075245","False","1.539326","0.05","16.91","0.11236","0.0"
"	001230","2024-04-30","CN","右侧","75.0","19.39","19.83","0.0227","否","2024-05-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","19.69","2024-05-17","时间止损","10","19.4055","19.6742","0.013848","False","0.309438","0.05","18.4205","0.019598","-0.010315"
"	001230","2024-07-12","CN","左侧","70.0","14.08","15.75","0.1186","是","2024-07-15","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","14.1772","2024-07-23","止损","7","14.0913","14.1659","0.005294","False","0.138068","0.05","13.376","0.09446","-0.039773"
"	001230","2024-09-05","CN","左侧","70.0","14.37","18.19","0.2658","是","2024-09-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","13.6515","2024-09-18","止损","7","14.3815","13.6406","-0.051519","False","-1.0","0.05","13.6515","0.004871","-0.057759"
"	001230","2024-11-25","CN","左侧","70.0","17.6","19.31","0.0972","否","2024-11-26","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.7652","2024-12-17","止损","16","17.6141","17.751","0.007773","False","0.187727","0.05","16.72","0.097159","-0.040909"
"	001230","2025-03-11","CN","右侧","90.0","18.41","21.55","0.1706","是","2025-03-12","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","19.4856","2025-03-25","止损","10","18.4247","19.47","0.056733","False","1.168495","0.05","17.4895","0.150462","-0.007061"
"	001230","2025-09-11","CN","左侧","70.0","24.26","26.48","0.0915","否","2025-09-12","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","24.3616","2025-09-25","止损","10","24.2794","24.3421","0.002583","False","0.083759","0.05","23.047","0.091509","-0.031327"
"	001230","2026-01-05","CN","右侧","75.0","22.17","24.49","0.1046","是","2026-01-06","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","23.16","2026-02-02","时间出场","20","22.1877","23.1415","0.042985","False","0.893099","0.05","21.0615","0.104646","-0.007668"
"	001230","2026-03-13","CN","左侧","75.0","24.76","26.15","0.0561","否","2026-03-16","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","23.522","2026-03-20","止损","5","24.7798","23.5032","-0.051519","False","-1.0","0.05","23.522","0.008481","-0.050485"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001267","2023-06-30","CN","右侧","75.0","5.6","6.23","0.1125","是","2023-07-03","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","5.6028","2023-07-14","止损","10","5.6045","5.5983","-0.0011","False","0.01","0.05","5.32","0.0875","-0.001786"
"	001267","2023-11-07","CN","右侧","90.0","5.45","5.69","0.044","否","2023-11-08","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","5.49","2023-11-21","时间止损","10","5.4544","5.4856","0.005729","False","0.146789","0.05","5.1775","0.014679","-0.034862"
"	001267","2023-12-06","CN","左侧","75.0","5.29","5.62","0.0624","否","2023-12-07","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","5.11","2023-12-20","时间止损","10","5.2942","5.1059","-0.035571","False","-0.680529","0.05","5.0255","0.007561","-0.045369"
"	001267","2024-07-03","CN","左侧","70.0","5.07","6.03","0.1893","是","2024-07-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","5.1428","2024-07-10","止损","5","5.0741","5.1387","0.012737","False","0.287179","0.05","4.8165","0.102564","-0.037475"
"	001267","2024-08-12","CN","左侧","70.0","5.78","6.29","0.0882","否","2024-08-13","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","5.7868","2024-08-23","止损","9","5.7846","5.7822","-0.000424","False","0.023529","0.05","5.491","0.088235","-0.020761"
"	001267","2024-10-16","CN","左侧","70.0","5.57","8.36","0.5009","是","2024-10-17","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","5.612","2024-10-21","止损","3","5.5745","5.6075","0.00593","False","0.150808","0.05","5.2915","0.095153","-0.048474"
"	001267","2024-12-24","CN","左侧","70.0","7.9","9.6","0.2152","是","2024-12-25","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.505","2024-12-25","止损","1","7.9063","7.499","-0.051519","False","-1.0","0.05","7.505","0.002532","-0.050633"
"	001267","2025-03-21","CN","左侧","70.0","9.24","9.49","0.0271","否","2025-03-24","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.778","2025-04-07","止损","10","9.2474","8.771","-0.051519","False","-1.0","0.05","8.778","0.027056","-0.095238"
"	001267","2025-05-16","CN","左侧","70.0","8.15","9.26","0.1362","是","2025-05-19","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.15","2025-05-19","止损","1","8.1565","8.1435","-0.001599","False","0.0","0.05","7.7425","0.063804","0.0"
"	001267","2025-10-22","CN","右侧","85.0","18.09","22.69","0.2543","是","2025-10-23","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.1855","2025-10-23","止损","1","18.1045","17.1718","-0.051519","False","-1.0","0.05","17.1855","0.010503","-0.05749"
"	001267","2025-12-09","CN","右侧","90.0","20.86","23.88","0.1448","是","2025-12-10","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","21.0496","2025-12-10","止损","1","20.8767","21.0328","0.007476","False","0.181783","0.05","19.817","0.096836","-0.010547"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001280","2026-01-08","CN","左侧","70.0","63.45","104.87","0.6528","是","2026-01-09","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","64.4","2026-01-09","止损","1","63.5008","64.3485","0.01335","False","0.299448","0.05","60.2775","0.103231","-0.004255"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	001288","2023-05-04","CN","右侧","75.0","16.24","20.47","0.2605","是","2023-05-05","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","16.63","2023-05-18","时间止损","10","16.253","16.6167","0.022378","False","0.480296","0.05","15.428","0.025862","-0.030788"
"	001288","2023-08-02","CN","左侧","70.0","17.6","18.09","0.0278","否","2023-08-03","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.55","2023-08-16","时间止损","10","17.6141","17.536","-0.004435","False","-0.056818","0.05","16.72","0.027273","-0.04375"
"	001288","2023-09-12","CN","左侧","70.0","17.7","18.5","0.0452","否","2023-09-13","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","17.02","2023-09-21","止损","7","17.7142","17.0064","-0.039955","False","-0.768362","0.05","16.815","0.045198","-0.072316"
